Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Year,Month,Day,DailyChange,PriceTrend
23/06/1980,0,0.149641396,0.139201298,0.139201298,800,0,0,1980,6,23,0.139201298,Up
24/06/1980,0.139201298,0.139201298,0.139201298,0.139201298,0,0,0,1980,6,24,0,Down
25/06/1980,0.139201298,0.139201298,0.139201298,0.139201298,0,0,0,1980,6,25,0,Down
26/06/1980,0.139201298,0.139201298,0.139201298,0.139201298,0,0,0,1980,6,26,0,Down
27/06/1980,0.139201298,0.139201298,0.139201298,0.139201298,0,0,0,1980,6,27,0,Down
30/06/1980,0.139201298,0.139201298,0.139201298,0.139201298,0,0,0,1980,6,30,0,Down
01/07/1980,0.139201298,0.139201298,0.139201298,0.139201298,0,0,0,1980,7,1,0,Down
02/07/1980,0.139201298,0.139201298,0.139201298,0.139201298,0,0,0,1980,7,2,0,Down
03/07/1980,0,0.156601412,0.146161318,0.146161318,3200,0,0,1980,7,3,0.146161318,Up
07/07/1980,0,0.160081524,0.149641424,0.149641424,800,0,0,1980,7,7,0.149641424,Up
08/07/1980,0.149641424,0.149641424,0.149641424,0.149641424,0,0,0,1980,7,8,0,Down
09/07/1980,0.149641424,0.149641424,0.149641424,0.149641424,0,0,0,1980,7,9,0,Down
10/07/1980,0,0.156601491,0.149641424,0.149641424,800,0,0,1980,7,10,0.149641424,Up
11/07/1980,0,0.156601491,0.149641424,0.149641424,800,0,0,1980,7,11,0.149641424,Up
14/07/1980,0,0.156601412,0.146161318,0.146161318,28000,0,0,1980,7,14,0.146161318,Up
15/07/1980,0.146161318,0.146161318,0.146161318,0.146161318,0,0,0,1980,7,15,0,Down
16/07/1980,0.146161318,0.146161318,0.146161318,0.146161318,0,0,0,1980,7,16,0,Down
17/07/1980,0,0.156601412,0.146161318,0.146161318,1600,0,0,1980,7,17,0.146161318,Up
18/07/1980,0.146161318,0.146161318,0.146161318,0.146161318,0,0,0,1980,7,18,0,Down
21/07/1980,0.146161318,0.146161318,0.146161318,0.146161318,0,0,0,1980,7,21,0,Down
22/07/1980,0.146161318,0.146161318,0.146161318,0.146161318,0,0,0,1980,7,22,0,Down
23/07/1980,0.146161318,0.146161318,0.146161318,0.146161318,0,0,0,1980,7,23,0,Down
24/07/1980,0,0.15312146,0.14268136,0.14268136,1600,0,0,1980,7,24,0.14268136,Up
25/07/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,7,25,0,Down
28/07/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,7,28,0,Down
29/07/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,7,29,0,Down
30/07/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,7,30,0,Down
31/07/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,7,31,0,Down
01/08/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,8,1,0,Down
04/08/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,8,4,0,Down
05/08/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,8,5,0,Down
06/08/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,8,6,0,Down
07/08/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,8,7,0,Down
08/08/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,8,8,0,Down
11/08/1980,0,0.15312146,0.14268136,0.14268136,1600,0,0,1980,8,11,0.14268136,Up
12/08/1980,0,0.153121381,0.146161318,0.146161318,2400,0,0,1980,8,12,0.146161318,Up
13/08/1980,0,0.153121381,0.146161318,0.146161318,3200,0,0,1980,8,13,0.146161318,Up
14/08/1980,0.146161318,0.146161318,0.146161318,0.146161318,0,0,0,1980,8,14,0,Down
15/08/1980,0.146161318,0.146161318,0.146161318,0.146161318,0,0,0,1980,8,15,0,Down
18/08/1980,0,0.156601491,0.149641424,0.149641424,8800,0,0,1980,8,18,0.149641424,Up
19/08/1980,0,0.156601491,0.149641424,0.149641424,9600,0,0,1980,8,19,0.149641424,Up
20/08/1980,0.149641424,0.149641424,0.149641424,0.149641424,0,0,0,1980,8,20,0,Down
21/08/1980,0.149641424,0.149641424,0.149641424,0.149641424,0,0,0,1980,8,21,0,Down
22/08/1980,0.149641424,0.149641424,0.149641424,0.149641424,0,0,0,1980,8,22,0,Down
25/08/1980,0.149641424,0.149641424,0.149641424,0.149641424,0,0,0,1980,8,25,0,Down
26/08/1980,0,0.160081524,0.149641424,0.149641424,12000,0,0,1980,8,26,0.149641424,Up
27/08/1980,0,0.156601444,0.153121412,0.153121412,4800,0,0,1980,8,27,0.153121412,Up
28/08/1980,0.153121412,0.153121412,0.153121412,0.153121412,0,0,0,1980,8,28,0,Down
29/08/1980,0.153121412,0.153121412,0.153121412,0.153121412,0,0,0,1980,8,29,0,Down
02/09/1980,0.153121412,0.153121412,0.153121412,0.153121412,0,0,0,1980,9,2,0,Down
03/09/1980,0.153121412,0.153121412,0.153121412,0.153121412,0,0,0,1980,9,3,0,Down
04/09/1980,0.153121412,0.153121412,0.153121412,0.153121412,0,0,0,1980,9,4,0,Down
05/09/1980,0.153121412,0.153121412,0.153121412,0.153121412,0,0,0,1980,9,5,0,Down
08/09/1980,0.153121412,0.153121412,0.153121412,0.153121412,0,0,0,1980,9,8,0,Down
09/09/1980,0,0.163561508,0.153121412,0.153121412,4800,0,0,1980,9,9,0.153121412,Up
10/09/1980,0,0.163561586,0.156601518,0.156601518,1600,0,0,1980,9,10,0.156601518,Up
11/09/1980,0.156601518,0.156601518,0.156601518,0.156601518,0,0,0,1980,9,11,0,Down
12/09/1980,0,0.170521556,0.160081461,0.160081461,6400,0,0,1980,9,12,0.160081461,Up
15/09/1980,0,0.170521557,0.163561493,0.163561493,3200,0,0,1980,9,15,0.163561493,Up
16/09/1980,0.163561493,0.163561493,0.163561493,0.163561493,0,0,0,1980,9,16,0,Down
17/09/1980,0.163561493,0.163561493,0.163561493,0.163561493,0,0,0,1980,9,17,0,Down
18/09/1980,0.163561493,0.163561493,0.163561493,0.163561493,0,0,0,1980,9,18,0,Down
19/09/1980,0.163561493,0.163561493,0.163561493,0.163561493,0,0,0,1980,9,19,0,Down
22/09/1980,0.163561493,0.163561493,0.163561493,0.163561493,0,0,0,1980,9,22,0,Down
23/09/1980,0,0.170521557,0.163561493,0.163561493,8000,0,0,1980,9,23,0.163561493,Up
24/09/1980,0,0.170521557,0.163561493,0.163561493,8000,0,0,1980,9,24,0.163561493,Up
25/09/1980,0,0.170521542,0.16704151,0.16704151,24000,0,0,1980,9,25,0.16704151,Up
26/09/1980,0.16704151,0.16704151,0.16704151,0.16704151,0,0,0,1980,9,26,0,Down
29/09/1980,0.16704151,0.16704151,0.16704151,0.16704151,0,0,0,1980,9,29,0,Down
30/09/1980,0.16704151,0.16704151,0.16704151,0.16704151,0,0,0,1980,9,30,0,Down
01/10/1980,0.16704151,0.16704151,0.16704151,0.16704151,0,0,0,1980,10,1,0,Down
02/10/1980,0.16704151,0.16704151,0.16704151,0.16704151,0,0,0,1980,10,2,0,Down
03/10/1980,0.16704151,0.16704151,0.16704151,0.16704151,0,0,0,1980,10,3,0,Down
06/10/1980,0,0.16704162,0.156601518,0.156601518,4000,0,0,1980,10,6,0.156601518,Up
07/10/1980,0,0.163561508,0.153121412,0.153121412,7200,0,0,1980,10,7,0.153121412,Up
08/10/1980,0,0.156601491,0.149641424,0.149641424,1600,0,0,1980,10,8,0.149641424,Up
09/10/1980,0.149641424,0.149641424,0.149641424,0.149641424,0,0,0,1980,10,9,0,Down
10/10/1980,0,0.149641427,0.14268136,0.14268136,800,0,0,1980,10,10,0.14268136,Up
13/10/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,10,13,0,Down
14/10/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,10,14,0,Down
15/10/1980,0.14268136,0.14268136,0.14268136,0.14268136,0,0,0,1980,10,15,0,Down
16/10/1980,0,0.160081476,0.153121412,0.153121412,4000,0,0,1980,10,16,0.153121412,Up
17/10/1980,0,0.160081524,0.149641424,0.149641424,4800,0,0,1980,10,17,0.149641424,Up
20/10/1980,0,0.160081524,0.149641424,0.149641424,1600,0,0,1980,10,20,0.149641424,Up
21/10/1980,0.149641424,0.149641424,0.149641424,0.149641424,0,0,0,1980,10,21,0,Down
22/10/1980,0,0.163561586,0.156601518,0.156601518,1600,0,0,1980,10,22,0.156601518,Up
23/10/1980,0.156601518,0.156601518,0.156601518,0.156601518,0,0,0,1980,10,23,0,Down
24/10/1980,0,0.170521557,0.163561493,0.163561493,800,0,0,1980,10,24,0.163561493,Up
27/10/1980,0,0.174001573,0.16704151,0.16704151,17600,0,0,1980,10,27,0.16704151,Up
28/10/1980,0,0.174001588,0.163561493,0.163561493,14400,0,0,1980,10,28,0.163561493,Up
29/10/1980,0,0.170521557,0.163561493,0.163561493,1600,0,0,1980,10,29,0.163561493,Up
30/10/1980,0,0.170521557,0.163561493,0.163561493,3200,0,0,1980,10,30,0.163561493,Up
31/10/1980,0.163561493,0.163561493,0.163561493,0.163561493,0,0,0,1980,10,31,0,Down
03/11/1980,0,0.170521557,0.163561493,0.163561493,800,0,0,1980,11,3,0.163561493,Up
05/11/1980,0,0.174001588,0.163561493,0.163561493,800,0,0,1980,11,5,0.163561493,Up
06/11/1980,0.163561493,0.163561493,0.163561493,0.163561493,0,0,0,1980,11,6,0,Down
07/11/1980,0,0.170521556,0.160081461,0.160081461,8000,0,0,1980,11,7,0.160081461,Up
10/11/1980,0,0.167041525,0.160081461,0.160081461,12800,0,0,1980,11,10,0.160081461,Up
11/11/1980,0,0.170521556,0.160081461,0.160081461,4800,0,0,1980,11,11,0.160081461,Up
12/11/1980,0.160081461,0.160081461,0.160081461,0.160081461,0,0,0,1980,11,12,0,Down
13/11/1980,0,0.170521557,0.163561493,0.163561493,1600,0,0,1980,11,13,0.163561493,Up
14/11/1980,0,0.174001588,0.163561493,0.163561493,4000,0,0,1980,11,14,0.163561493,Up
17/11/1980,0,0.174001588,0.163561493,0.163561493,40000,0,0,1980,11,17,0.163561493,Up
18/11/1980,0,0.177481652,0.170521587,0.170521587,1600,0,0,1980,11,18,0.170521587,Up
19/11/1980,0,0.180961684,0.170521587,0.170521587,4800,0,0,1980,11,19,0.170521587,Up
20/11/1980,0.170521587,0.170521587,0.170521587,0.170521587,0,0,0,1980,11,20,0,Down
21/11/1980,0,0.180961684,0.170521587,0.170521587,41600,0,0,1980,11,21,0.170521587,Up
24/11/1980,0.170521587,0.170521587,0.170521587,0.170521587,0,0,0,1980,11,24,0,Down
25/11/1980,0,0.174001573,0.16704151,0.16704151,1600,0,0,1980,11,25,0.16704151,Up
26/11/1980,0,0.174001573,0.16704151,0.16704151,1600,0,0,1980,11,26,0.16704151,Up
28/11/1980,0,0.170521557,0.163561493,0.163561493,4800,0,0,1980,11,28,0.163561493,Up
01/12/1980,0.163561493,0.163561493,0.163561493,0.163561493,0,0,0,1980,12,1,0,Down
02/12/1980,0,0.16704162,0.156601518,0.156601518,4000,0,0,1980,12,2,0.156601518,Up
03/12/1980,0,0.160081552,0.156601518,0.156601518,2400,0,0,1980,12,3,0.156601518,Up
04/12/1980,0,0.163561586,0.156601518,0.156601518,2400,0,0,1980,12,4,0.156601518,Up
05/12/1980,0,0.160081552,0.156601518,0.156601518,800,0,0,1980,12,5,0.156601518,Up
08/12/1980,0,0.160081476,0.153121412,0.153121412,5600,0,0,1980,12,8,0.153121412,Up
09/12/1980,0,0.160081476,0.153121412,0.153121412,8000,0,0,1980,12,9,0.153121412,Up
10/12/1980,0,0.160081524,0.149641424,0.149641424,4000,0,0,1980,12,10,0.149641424,Up
11/12/1980,0.149641424,0.149641424,0.149641424,0.149641424,0,0,0,1980,12,11,0,Down
12/12/1980,0,0.160081476,0.153121412,0.153121412,4000,0,0,1980,12,12,0.153121412,Up
15/12/1980,0.153121412,0.153121412,0.153121412,0.153121412,0,0,0,1980,12,15,0,Down
16/12/1980,0.153121412,0.153121412,0.153121412,0.153121412,0,0,0,1980,12,16,0,Down
17/12/1980,0.153121412,0.153121412,0.153121412,0.153121412,0,0,0,1980,12,17,0,Down
18/12/1980,0,0.167041525,0.160081461,0.160081461,800,0,0,1980,12,18,0.160081461,Up
19/12/1980,0.160081461,0.160081461,0.160081461,0.160081461,0,0,0,1980,12,19,0,Down
22/12/1980,0,0.170521557,0.163561493,0.163561493,1600,0,0,1980,12,22,0.163561493,Up
23/12/1980,0.163561493,0.163561493,0.163561493,0.163561493,0,0,0,1980,12,23,0,Down
24/12/1980,0.163561493,0.163561493,0.163561493,0.163561493,0,0,0,1980,12,24,0,Down
26/12/1980,0.163561493,0.163561493,0.163561493,0.163561493,0,0,0,1980,12,26,0,Down
29/12/1980,0,0.177481652,0.170521587,0.170521587,24800,0,0,1980,12,29,0.170521587,Up
30/12/1980,0.170521587,0.170521587,0.170521587,0.170521587,0,0,0,1980,12,30,0,Down
31/12/1980,0,0.180961684,0.174001619,0.174001619,4800,0,0,1980,12,31,0.174001619,Up
02/01/1981,0,0.184441701,0.177481636,0.177481636,12000,0,0,1981,1,2,0.177481636,Up
05/01/1981,0,0.187921593,0.180961534,0.180961534,4000,0,0,1981,1,5,0.180961534,Up
06/01/1981,0,0.187921593,0.180961534,0.180961534,9600,0,0,1981,1,6,0.180961534,Up
07/01/1981,0,0.184441701,0.177481636,0.177481636,14400,0,0,1981,1,7,0.177481636,Up
08/01/1981,0,0.177481652,0.170521587,0.170521587,10400,0,0,1981,1,8,0.170521587,Up
09/01/1981,0,0.177481652,0.170521587,0.170521587,6400,0,0,1981,1,9,0.170521587,Up
12/01/1981,0,0.174001573,0.16704151,0.16704151,25600,0,0,1981,1,12,0.16704151,Up
13/01/1981,0,0.170521557,0.163561493,0.163561493,800,0,0,1981,1,13,0.163561493,Up
14/01/1981,0.163561493,0.163561493,0.163561493,0.163561493,0,0,0,1981,1,14,0,Down
15/01/1981,0,0.170521557,0.163561493,0.163561493,1600,0,0,1981,1,15,0.163561493,Up
16/01/1981,0,0.170521557,0.163561493,0.163561493,800,0,0,1981,1,16,0.163561493,Up
19/01/1981,0,0.170521557,0.163561493,0.163561493,8000,0,0,1981,1,19,0.163561493,Up
20/01/1981,0,0.170521542,0.16704151,0.16704151,3200,0,0,1981,1,20,0.16704151,Up
21/01/1981,0,0.174001573,0.16704151,0.16704151,4800,0,0,1981,1,21,0.16704151,Up
22/01/1981,0,0.170521557,0.163561493,0.163561493,8000,0,0,1981,1,22,0.163561493,Up
23/01/1981,0,0.170521557,0.163561493,0.163561493,13600,0,0,1981,1,23,0.163561493,Up
26/01/1981,0,0.177481652,0.170521587,0.170521587,8800,0,0,1981,1,26,0.170521587,Up
27/01/1981,0,0.177481652,0.170521587,0.170521587,4800,0,0,1981,1,27,0.170521587,Up
28/01/1981,0,0.177481652,0.170521587,0.170521587,800,0,0,1981,1,28,0.170521587,Up
29/01/1981,0.170521587,0.170521587,0.170521587,0.170521587,0,0,0,1981,1,29,0,Down
30/01/1981,0,0.170521587,0.170521587,0.170521587,6400,0,0,1981,1,30,0.170521587,Up
02/02/1981,0,0.180961684,0.174001619,0.174001619,4800,0,0,1981,2,2,0.174001619,Up
03/02/1981,0,0.180961684,0.174001619,0.174001619,1600,0,0,1981,2,3,0.174001619,Up
04/02/1981,0,0.180961684,0.174001619,0.174001619,1600,0,0,1981,2,4,0.174001619,Up
05/02/1981,0.174001619,0.174001619,0.174001619,0.174001619,0,0,0,1981,2,5,0,Down
06/02/1981,0,0.180961684,0.174001619,0.174001619,4000,0,0,1981,2,6,0.174001619,Up
09/02/1981,0,0.177481652,0.170521587,0.170521587,4800,0,0,1981,2,9,0.170521587,Up
10/02/1981,0,0.177481652,0.174001619,0.174001619,8800,0,0,1981,2,10,0.174001619,Up
11/02/1981,0,0.177481652,0.170521587,0.170521587,1600,0,0,1981,2,11,0.170521587,Up
12/02/1981,0.170521587,0.170521587,0.170521587,0.170521587,0,0,0,1981,2,12,0,Down
13/02/1981,0,0.180961684,0.174001619,0.174001619,800,0,0,1981,2,13,0.174001619,Up
17/02/1981,0,0.174001573,0.16704151,0.16704151,23200,0,0,1981,2,17,0.16704151,Up
18/02/1981,0,0.17400162,0.170521587,0.170521587,3200,0,0,1981,2,18,0.170521587,Up
19/02/1981,0,0.177481652,0.170521587,0.170521587,800,0,0,1981,2,19,0.170521587,Up
20/02/1981,0,0.180961684,0.170521587,0.170521587,9600,0,0,1981,2,20,0.170521587,Up
23/02/1981,0,0.174001573,0.16704151,0.16704151,25600,0,0,1981,2,23,0.16704151,Up
24/02/1981,0,0.170521557,0.163561493,0.163561493,2400,0,0,1981,2,24,0.163561493,Up
25/02/1981,0,0.174001573,0.16704151,0.16704151,16800,0,0,1981,2,25,0.16704151,Up
26/02/1981,0,0.174001573,0.16704151,0.16704151,17600,0,0,1981,2,26,0.16704151,Up
27/02/1981,0,0.180961684,0.174001619,0.174001619,9600,0,0,1981,2,27,0.174001619,Up
02/03/1981,0,0.180961684,0.174001619,0.174001619,12000,0,0,1981,3,2,0.174001619,Up
03/03/1981,0,0.180961668,0.177481636,0.177481636,20800,0,0,1981,3,3,0.177481636,Up
04/03/1981,0,0.187921733,0.177481636,0.177481636,800,0,0,1981,3,4,0.177481636,Up
05/03/1981,0,0.184441701,0.177481636,0.177481636,9600,0,0,1981,3,5,0.177481636,Up
06/03/1981,0.177481636,0.177481636,0.177481636,0.177481636,0,0,0,1981,3,6,0,Down
09/03/1981,0,0.184441716,0.174001619,0.174001619,60000,0,0,1981,3,9,0.174001619,Up
10/03/1981,0,0.180961684,0.174001619,0.174001619,48800,0,0,1981,3,10,0.174001619,Up
11/03/1981,0,0.177481605,0.16704151,0.16704151,800,0,0,1981,3,11,0.16704151,Up
12/03/1981,0,0.174001573,0.16704151,0.16704151,4000,0,0,1981,3,12,0.16704151,Up
13/03/1981,0,0.174001573,0.16704151,0.16704151,1600,0,0,1981,3,13,0.16704151,Up
16/03/1981,0,0.174001573,0.16704151,0.16704151,3200,0,0,1981,3,16,0.16704151,Up
17/03/1981,0,0.177481652,0.170521587,0.170521587,32800,0,0,1981,3,17,0.170521587,Up
18/03/1981,0,0.177481652,0.170521587,0.170521587,3200,0,0,1981,3,18,0.170521587,Up
19/03/1981,0,0.180961668,0.177481636,0.177481636,13600,0,0,1981,3,19,0.177481636,Up
20/03/1981,0,0.187921593,0.180961534,0.180961534,38400,0,0,1981,3,20,0.180961534,Up
23/03/1981,0,0.184441564,0.180961534,0.180961534,79200,0,0,1981,3,23,0.180961534,Up
24/03/1981,0,0.194881766,0.187921703,0.187921703,31200,0,0,1981,3,24,0.187921703,Up
25/03/1981,0,0.191401749,0.184441686,0.184441686,46400,0,0,1981,3,25,0.184441686,Up
26/03/1981,0,0.194881766,0.187921703,0.187921703,18400,0,0,1981,3,26,0.187921703,Up
27/03/1981,0,0.191401749,0.184441686,0.184441686,35200,0,0,1981,3,27,0.184441686,Up
30/03/1981,0,0.187921593,0.180961534,0.180961534,4800,0,0,1981,3,30,0.180961534,Up
31/03/1981,0,0.191401734,0.187921703,0.187921703,12800,0,0,1981,3,31,0.187921703,Up
01/04/1981,0,0.194881766,0.187921703,0.187921703,6400,0,0,1981,4,1,0.187921703,Up
02/04/1981,0,0.201841785,0.198361754,0.198361754,23200,0,0,1981,4,2,0.198361754,Up
03/04/1981,0,0.201841861,0.194881797,0.194881797,14400,0,0,1981,4,3,0.194881797,Up
06/04/1981,0,0.194881766,0.187921703,0.187921703,29600,0,0,1981,4,6,0.187921703,Up
07/04/1981,0,0.194881766,0.187921703,0.187921703,20000,0,0,1981,4,7,0.187921703,Up
08/04/1981,0,0.205321816,0.198361754,0.198361754,34400,0,0,1981,4,8,0.198361754,Up
09/04/1981,0,0.201841785,0.198361754,0.198361754,108000,0,0,1981,4,9,0.198361754,Up
10/04/1981,0,0.201841785,0.198361754,0.198361754,22400,0,0,1981,4,10,0.198361754,Up
13/04/1981,0,0.20880191,0.201841846,0.201841846,98400,0,0,1981,4,13,0.201841846,Up
14/04/1981,0,0.20880191,0.201841846,0.201841846,22400,0,0,1981,4,14,0.201841846,Up
15/04/1981,0,0.20880191,0.201841846,0.201841846,72800,0,0,1981,4,15,0.201841846,Up
16/04/1981,0,0.212282081,0.205322012,0.205322012,90400,0,0,1981,4,16,0.205322012,Up
20/04/1981,0,0.215762115,0.205322012,0.205322012,22400,0,0,1981,4,20,0.205322012,Up
21/04/1981,0,0.215761882,0.208801821,0.208801821,120800,0,0,1981,4,21,0.208801821,Up
22/04/1981,0,0.219241912,0.208801821,0.208801821,50400,0,0,1981,4,22,0.208801821,Up
23/04/1981,0,0.215761882,0.208801821,0.208801821,48000,0,0,1981,4,23,0.208801821,Up
24/04/1981,0,0.219241975,0.212281913,0.212281913,39200,0,0,1981,4,24,0.212281913,Up
27/04/1981,0,0.219241915,0.215761885,0.215761885,35200,0,0,1981,4,27,0.215761885,Up
28/04/1981,0,0.215761882,0.208801821,0.208801821,20000,0,0,1981,4,28,0.208801821,Up
29/04/1981,0,0.215761882,0.208801821,0.208801821,13600,0,0,1981,4,29,0.208801821,Up
30/04/1981,0,0.222721946,0.215761885,0.215761885,16800,0,0,1981,4,30,0.215761885,Up
01/05/1981,0,0.226202116,0.222722083,0.222722083,56000,0,0,1981,5,1,0.222722083,Up
04/05/1981,0,0.222721946,0.215761885,0.215761885,207200,0,0,1981,5,4,0.215761885,Up
05/05/1981,0,0.222722007,0.212281913,0.212281913,64000,0,0,1981,5,5,0.212281913,Up
06/05/1981,0,0.219241975,0.212281913,0.212281913,88800,0,0,1981,5,6,0.212281913,Up
07/05/1981,0,0.215761882,0.208801821,0.208801821,51200,0,0,1981,5,7,0.208801821,Up
08/05/1981,0,0.212282081,0.205322012,0.205322012,35200,0,0,1981,5,8,0.205322012,Up
11/05/1981,0,0.20880191,0.201841846,0.201841846,51200,0,0,1981,5,11,0.201841846,Up
12/05/1981,0,0.205321816,0.198361754,0.198361754,30400,0,0,1981,5,12,0.198361754,Up
13/05/1981,0,0.198361829,0.194881797,0.194881797,21600,0,0,1981,5,13,0.194881797,Up
14/05/1981,0,0.198361829,0.194881797,0.194881797,20000,0,0,1981,5,14,0.194881797,Up
15/05/1981,0,0.201841861,0.194881797,0.194881797,11200,0,0,1981,5,15,0.194881797,Up
18/05/1981,0,0.205321816,0.198361754,0.198361754,14400,0,0,1981,5,18,0.198361754,Up
19/05/1981,0,0.201841785,0.198361754,0.198361754,31200,0,0,1981,5,19,0.198361754,Up
20/05/1981,0,0.194881766,0.191401735,0.191401735,37600,0,0,1981,5,20,0.191401735,Up
21/05/1981,0,0.194881766,0.191401735,0.191401735,1600,0,0,1981,5,21,0.191401735,Up
22/05/1981,0,0.194881766,0.187921703,0.187921703,35200,0,0,1981,5,22,0.187921703,Up
26/05/1981,0,0.198361797,0.187921703,0.187921703,10400,0,0,1981,5,26,0.187921703,Up
27/05/1981,0,0.198361798,0.191401735,0.191401735,16000,0,0,1981,5,27,0.191401735,Up
28/05/1981,0,0.201841861,0.194881797,0.194881797,800,0,0,1981,5,28,0.194881797,Up
29/05/1981,0,0.201841861,0.194881797,0.194881797,38400,0,0,1981,5,29,0.194881797,Up
01/06/1981,0,0.205321893,0.194881797,0.194881797,56000,0,0,1981,6,1,0.194881797,Up
02/06/1981,0,0.201841785,0.198361754,0.198361754,4000,0,0,1981,6,2,0.198361754,Up
03/06/1981,0,0.205321816,0.198361754,0.198361754,52800,0,0,1981,6,3,0.198361754,Up
04/06/1981,0,0.201841861,0.194881797,0.194881797,10400,0,0,1981,6,4,0.194881797,Up
05/06/1981,0,0.194881766,0.191401735,0.191401735,49600,0,0,1981,6,5,0.191401735,Up
08/06/1981,0,0.198361798,0.191401735,0.191401735,28800,0,0,1981,6,8,0.191401735,Up
09/06/1981,0,0.198361829,0.194881797,0.194881797,14400,0,0,1981,6,9,0.194881797,Up
10/06/1981,0,0.201841785,0.198361754,0.198361754,15200,0,0,1981,6,10,0.198361754,Up
11/06/1981,0,0.201841861,0.194881797,0.194881797,37600,0,0,1981,6,11,0.194881797,Up
12/06/1981,0,0.201841785,0.198361754,0.198361754,10400,0,0,1981,6,12,0.198361754,Up
15/06/1981,0,0.20880191,0.201841846,0.201841846,5600,0,0,1981,6,15,0.201841846,Up
16/06/1981,0,0.215762115,0.205322012,0.205322012,29600,0,0,1981,6,16,0.205322012,Up
17/06/1981,0,0.212282081,0.205322012,0.205322012,21600,0,0,1981,6,17,0.205322012,Up
18/06/1981,0,0.20880191,0.201841846,0.201841846,3200,0,0,1981,6,18,0.201841846,Up
19/06/1981,0,0.205321816,0.198361754,0.198361754,29600,0,0,1981,6,19,0.198361754,Up
22/06/1981,0,0.20880191,0.201841846,0.201841846,12800,0,0,1981,6,22,0.201841846,Up
23/06/1981,0,0.20880191,0.201841846,0.201841846,34400,0,0,1981,6,23,0.201841846,Up
24/06/1981,0,0.20880191,0.201841846,0.201841846,42400,0,0,1981,6,24,0.201841846,Up
25/06/1981,0,0.205321816,0.198361754,0.198361754,24000,0,0,1981,6,25,0.198361754,Up
26/06/1981,0,0.201841861,0.194881797,0.194881797,32800,0,0,1981,6,26,0.194881797,Up
29/06/1981,0,0.201841861,0.194881797,0.194881797,5600,0,0,1981,6,29,0.194881797,Up
30/06/1981,0,0.201841861,0.194881797,0.194881797,8800,0,0,1981,6,30,0.194881797,Up
01/07/1981,0,0.201841861,0.194881797,0.194881797,12000,0,0,1981,7,1,0.194881797,Up
02/07/1981,0,0.201841861,0.194881797,0.194881797,48800,0,0,1981,7,2,0.194881797,Up
06/07/1981,0,0.20880191,0.201841846,0.201841846,13600,0,0,1981,7,6,0.201841846,Up
07/07/1981,0,0.205321878,0.201841846,0.201841846,56800,0,0,1981,7,7,0.201841846,Up
08/07/1981,0,0.201841846,0.201841846,0.201841846,22400,0,0,1981,7,8,0.201841846,Up
09/07/1981,0,0.201841861,0.194881797,0.194881797,24800,0,0,1981,7,9,0.194881797,Up
10/07/1981,0,0.205321816,0.198361754,0.198361754,17600,0,0,1981,7,10,0.198361754,Up
13/07/1981,0,0.201841785,0.198361754,0.198361754,13600,0,0,1981,7,13,0.198361754,Up
14/07/1981,0,0.201841861,0.194881797,0.194881797,12800,0,0,1981,7,14,0.194881797,Up
15/07/1981,0,0.205321816,0.198361754,0.198361754,19200,0,0,1981,7,15,0.198361754,Up
16/07/1981,0,0.205321816,0.198361754,0.198361754,9600,0,0,1981,7,16,0.198361754,Up
17/07/1981,0,0.201841861,0.194881797,0.194881797,28000,0,0,1981,7,17,0.194881797,Up
20/07/1981,0,0.198361798,0.191401735,0.191401735,17600,0,0,1981,7,20,0.191401735,Up
21/07/1981,0,0.191401734,0.187921703,0.187921703,10400,0,0,1981,7,21,0.187921703,Up
22/07/1981,0,0.194881766,0.187921703,0.187921703,38400,0,0,1981,7,22,0.187921703,Up
23/07/1981,0,0.198361798,0.191401735,0.191401735,4800,0,0,1981,7,23,0.191401735,Up
24/07/1981,0,0.198361798,0.191401735,0.191401735,6400,0,0,1981,7,24,0.191401735,Up
27/07/1981,0,0.201841861,0.194881797,0.194881797,3200,0,0,1981,7,27,0.194881797,Up
28/07/1981,0,0.20184183,0.191401735,0.191401735,8000,0,0,1981,7,28,0.191401735,Up
29/07/1981,0,0.201841861,0.194881797,0.194881797,2400,0,0,1981,7,29,0.194881797,Up
30/07/1981,0,0.201841861,0.194881797,0.194881797,9600,0,0,1981,7,30,0.194881797,Up
31/07/1981,0,0.205321893,0.194881797,0.194881797,19200,0,0,1981,7,31,0.194881797,Up
