"STATISTIC","Statistic Label","TLIST(A1)","CensusYear","C02199V02655","Sex","C02734V03302","Means of Travel","C02704V03272","At Work, School or College","UNIT","VALUE"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","12","Other, incl. lorry","901","Children at school aged between 5 and 12 years","Number","4"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","12","Other, incl. lorry","902","Students at school or college aged between 13 and 18 years","Number","6"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","12","Other, incl. lorry","903","Students at school or college aged 19 years and over","Number","9"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","98","Not stated","-06","All persons","Number","366"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","98","Not stated","904","Population aged 15 years and over at work","Number","270"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","98","Not stated","901","Children at school aged between 5 and 12 years","Number","33"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","26"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","98","Not stated","903","Students at school or college aged 19 years and over","Number","37"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","-","All means of travel","-06","All persons","Number","116929"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","-","All means of travel","904","Population aged 15 years and over at work","Number","99314"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","1824"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","-","All means of travel","902","Students at school or college aged between 13 and 18 years","Number","4470"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","1","Male","-","All means of travel","903","Students at school or college aged 19 years and over","Number","11321"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","01","On foot","-06","All persons","Number","2279"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","01","On foot","904","Population aged 15 years and over at work","Number","1570"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","01","On foot","901","Children at school aged between 5 and 12 years","Number","203"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","169"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","01","On foot","903","Students at school or college aged 19 years and over","Number","337"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","02","Bicycle","-06","All persons","Number","485"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","02","Bicycle","904","Population aged 15 years and over at work","Number","405"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","02","Bicycle","901","Children at school aged between 5 and 12 years","Number","19"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","02","Bicycle","902","Students at school or college aged between 13 and 18 years","Number","13"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","02","Bicycle","903","Students at school or college aged 19 years and over","Number","48"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","03","Bus, minibus or coach","-06","All persons","Number","22246"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","03","Bus, minibus or coach","904","Population aged 15 years and over at work","Number","12627"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","03","Bus, minibus or coach","901","Children at school aged between 5 and 12 years","Number","550"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","03","Bus, minibus or coach","902","Students at school or college aged between 13 and 18 years","Number","2970"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","03","Bus, minibus or coach","903","Students at school or college aged 19 years and over","Number","6099"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","04","Train, DART or LUAS","-06","All persons","Number","10279"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","04","Train, DART or LUAS","904","Population aged 15 years and over at work","Number","7650"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","04","Train, DART or LUAS","901","Children at school aged between 5 and 12 years","Number","37"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","04","Train, DART or LUAS","902","Students at school or college aged between 13 and 18 years","Number","494"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","04","Train, DART or LUAS","903","Students at school or college aged 19 years and over","Number","2098"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","05","Motorcycle or scooter","-06","All persons","Number","61"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","05","Motorcycle or scooter","904","Population aged 15 years and over at work","Number","48"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","05","Motorcycle or scooter","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","05","Motorcycle or scooter","902","Students at school or college aged between 13 and 18 years","Number","1"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","05","Motorcycle or scooter","903","Students at school or college aged 19 years and over","Number","12"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","06","Motor car: Driver","-06","All persons","Number","39080"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","06","Motor car: Driver","904","Population aged 15 years and over at work","Number","35949"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","06","Motor car: Driver","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","06","Motor car: Driver","902","Students at school or college aged between 13 and 18 years","Number","75"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","06","Motor car: Driver","903","Students at school or college aged 19 years and over","Number","3056"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","07","Motor car: Passenger","-06","All persons","Number","3426"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","07","Motor car: Passenger","904","Population aged 15 years and over at work","Number","1289"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","07","Motor car: Passenger","901","Children at school aged between 5 and 12 years","Number","755"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","07","Motor car: Passenger","902","Students at school or college aged between 13 and 18 years","Number","677"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","07","Motor car: Passenger","903","Students at school or college aged 19 years and over","Number","705"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","11","Van","-06","All persons","Number","359"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","11","Van","904","Population aged 15 years and over at work","Number","349"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","11","Van","901","Children at school aged between 5 and 12 years","Number","4"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","11","Van","902","Students at school or college aged between 13 and 18 years","Number","4"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","11","Van","903","Students at school or college aged 19 years and over","Number","2"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","12","Other, incl. lorry","-06","All persons","Number","40"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","12","Other, incl. lorry","904","Population aged 15 years and over at work","Number","26"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","12","Other, incl. lorry","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","12","Other, incl. lorry","902","Students at school or college aged between 13 and 18 years","Number","4"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","12","Other, incl. lorry","903","Students at school or college aged 19 years and over","Number","10"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","98","Not stated","-06","All persons","Number","213"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","98","Not stated","904","Population aged 15 years and over at work","Number","128"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","98","Not stated","901","Children at school aged between 5 and 12 years","Number","39"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","98","Not stated","902","Students at school or college aged between 13 and 18 years","Number","22"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","98","Not stated","903","Students at school or college aged 19 years and over","Number","24"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","-","All means of travel","-06","All persons","Number","78468"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","-","All means of travel","904","Population aged 15 years and over at work","Number","60041"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","-","All means of travel","901","Children at school aged between 5 and 12 years","Number","1607"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","-","All means of travel","902","Students at school or college aged between 13 and 18 years","Number","4429"
"FY081C06","Journey time 60 mins - < 90 mins","2022","2022","2","Female","-","All means of travel","903","Students at school or college aged 19 years and over","Number","12391"
"FY081C07","Journey time 90 mins and over","2011","2011","-","Both sexes","01","On foot","-06","All persons","Number","0"
"FY081C07","Journey time 90 mins and over","2011","2011","-","Both sexes","01","On foot","904","Population aged 15 years and over at work","Number","0"
"FY081C07","Journey time 90 mins and over","2011","2011","-","Both sexes","01","On foot","901","Children at school aged between 5 and 12 years","Number","0"
"FY081C07","Journey time 90 mins and over","2011","2011","-","Both sexes","01","On foot","902","Students at school or college aged between 13 and 18 years","Number","0"
"FY081C07","Journey time 90 mins and over","2011","2011","-","Both sexes","01","On foot","903","Students at school or college aged 19 years and over","Number","0"
"FY081C07","Journey time 90 mins and over","2011","2011","-","Both sexes","02","Bicycle","-06","All persons","Number","0"
"FY081C07","Journey time 90 mins and over","2011","2011","-","Both sexes","02","Bicycle","904","Population aged 15 years and over at work","Number","0"
